Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2017-07-20 12:00:00,0,True,1.8,0.0,Ropka,6,0.1875,3,5
7820002-1,2017-07-30 16:00:00,1,True,1.0,0.0,Ropka,6,0.1875,3,5
7820002-1,2017-08-02 18:00:00,0,True,1.1666666666666667,0.0,Ropka,6,0.1875,3,18
7820002-1,2017-08-03 14:00:00,0,True,2.25,0.5,Ropka,6,0.1875,3,8
7820002-1,2017-08-15 12:00:00,0,True,1.6,0.4,Ropka,6,0.1875,3,25
7820002-1,2017-08-23 08:00:00,0,True,1.6,1.0,Ropka,6,0.1875,3,5
7820002-1,2017-08-28 12:00:00,0,True,2.0,0.0,Ropka,6,0.1875,3,10
7820002-1,2017-08-28 14:00:00,0,True,1.25,0.3333333333333333,Ropka,6,0.1875,3,12
7820002-1,2017-08-31 08:00:00,0,True,1.5,1.0,Ropka,6,0.1875,3,8
7820002-1,2017-08-31 10:00:00,0,True,1.6,1.0,Ropka,6,0.1875,3,10
7820002-1,2017-09-18 16:00:00,0,True,1.2,1.3333333333333333,Ropka,6,0.1875,3,30
7820002-1,2017-09-20 10:00:00,0,True,2.25,1.25,Ropka,6,0.1875,3,16
7820002-1,2017-09-21 14:00:00,0,True,2.0,0.0,Ropka,6,0.1875,3,18
7820002-1,2017-09-23 12:00:00,1,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,3
7820002-1,2017-09-29 08:00:00,0,True,1.2727272727272727,0.8333333333333334,Ropka,6,0.1875,3,66
7820002-1,2017-09-29 10:00:00,0,True,1.0,0.0,Ropka,6,0.1875,3,24
7820002-1,2017-10-23 10:00:00,0,True,2.0,1.1428571428571428,Ropka,6,0.1875,3,42
7820002-1,2017-10-23 16:00:00,0,True,1.875,1.0,Ropka,6,0.1875,3,8
7820002-1,2017-10-31 08:00:00,0,True,1.6666666666666667,3.0,Ropka,6,0.1875,3,6
7820002-1,2017-11-01 10:00:00,0,True,1.5,0.0,Ropka,6,0.1875,3,4
7820002-1,2017-11-06 12:00:00,0,True,1.4444444444444444,1.0,Ropka,6,0.1875,3,18
7820002-1,2017-11-14 10:00:00,0,True,2.142857142857143,0.0,Ropka,6,0.1875,3,14
7820002-1,2017-11-17 20:00:00,0,True,1.5,2.0,Ropka,6,0.1875,3,4
7820002-1,2018-01-10 12:00:00,0,True,1.3333333333333333,1.0,Ropka,6,0.1875,3,6
7820002-1,2018-01-15 08:00:00,0,True,1.4444444444444444,0.0,Ropka,6,0.1875,3,18
