Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2017-08-31 10:00:00,3,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,6
7820002-1,2017-09-18 16:00:00,0,True,1.1428571428571428,1.3333333333333333,Ropka,6,0.1875,3,21
7820002-1,2017-09-20 09:00:00,2,True,1.0,1.25,Ropka,6,0.1875,3,8
7820002-1,2017-09-21 13:00:00,3,True,1.0,0.0,Ropka,6,0.1875,3,1
7820002-1,2017-09-21 14:00:00,3,True,2.2,0.0,Ropka,6,0.1875,3,10
7820002-1,2017-09-23 11:00:00,5,True,1.0,0.0,Ropka,6,0.1875,3,2
7820002-1,2017-09-29 09:00:00,4,True,1.1428571428571428,0.5,Ropka,6,0.1875,3,70
7820002-1,2017-10-23 10:00:00,0,True,2.0,1.2,Ropka,6,0.1875,3,15
7820002-1,2017-10-23 11:00:00,0,True,1.5,1.0,Ropka,6,0.1875,3,8
7820002-1,2017-10-23 15:00:00,0,True,2.0,1.0,Ropka,6,0.1875,3,3
7820002-1,2017-10-31 08:00:00,1,True,1.75,3.0,Ropka,6,0.1875,3,4
7820002-1,2017-11-01 09:00:00,2,True,1.0,0.0,Ropka,6,0.1875,3,5
7820002-1,2017-11-06 11:00:00,0,True,1.5,1.0,Ropka,6,0.1875,3,8
7820002-1,2017-11-14 09:00:00,1,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,3
7820002-1,2017-11-14 10:00:00,1,True,2.3333333333333335,0.0,Ropka,6,0.1875,3,6
7820002-1,2017-11-17 19:00:00,4,True,1.0,2.0,Ropka,6,0.1875,3,2
7820002-1,2018-01-10 13:00:00,2,True,1.5,1.0,Ropka,6,0.1875,3,2
7820002-1,2018-01-15 09:00:00,0,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,12
7820002-1,2018-01-16 10:00:00,1,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,3
7820002-1,2018-01-23 18:00:00,1,True,2.0,0.25,Ropka,6,0.1875,3,20
7820002-1,2018-01-23 19:00:00,1,True,1.6666666666666667,0.0,Ropka,6,0.1875,3,3
7820002-1,2018-02-12 11:00:00,0,True,1.0,1.0,Ropka,6,0.1875,3,2
7820002-1,2018-02-22 13:00:00,3,True,1.3333333333333333,2.0,Ropka,6,0.1875,3,3
7820002-1,2018-02-22 14:00:00,3,True,3.0,0.75,Ropka,6,0.1875,3,16
7820002-1,2018-02-22 15:00:00,3,True,1.25,2.0,Ropka,6,0.1875,3,4
7820002-1,2018-02-26 15:00:00,0,True,1.6666666666666667,0.0,Ropka,6,0.1875,3,6
7820002-1,2018-02-27 11:00:00,1,True,3.0,0.0,Ropka,6,0.1875,3,2
7820002-1,2018-02-27 12:00:00,1,True,1.3333333333333333,1.0,Ropka,6,0.1875,3,12
7820002-1,2018-03-08 14:00:00,3,True,1.0,0.6666666666666666,Ropka,6,0.1875,3,6
7820002-1,2018-03-21 12:00:00,2,True,1.25,2.0,Ropka,6,0.1875,3,4
7820002-1,2018-04-18 15:00:00,2,True,1.6,2.0,Ropka,6,0.1875,3,10
7820002-1,2018-04-18 16:00:00,2,True,2.0,0.0,Ropka,6,0.1875,3,7
7820002-1,2018-04-24 15:00:00,1,True,2.6666666666666665,1.0,Ropka,6,0.1875,3,9
7820002-1,2018-07-18 15:00:00,2,True,1.3333333333333333,0.3333333333333333,Ropka,6,0.1875,3,9
7820002-1,2018-08-06 16:00:00,0,True,1.0,0.0,Ropka,6,0.1875,3,25
7820002-1,2018-08-17 08:00:00,4,True,1.6,1.0,Ropka,6,0.1875,3,10
7820002-1,2018-09-13 18:00:00,3,True,1.6,0.0,Ropka,6,0.1875,3,5
7820002-1,2018-10-02 18:00:00,1,True,1.8571428571428572,1.2857142857142858,Ropka,6,0.1875,3,49
7820002-1,2018-10-02 19:00:00,1,True,1.0,0.0,Ropka,6,0.1875,3,2
7820002-1,2018-11-16 13:00:00,4,True,2.0,0.5,Ropka,6,0.1875,3,10
7820002-1,2018-11-16 14:00:00,4,True,1.6,0.75,Ropka,6,0.1875,3,20
7820002-1,2018-11-19 14:00:00,0,True,1.6666666666666667,2.5,Ropka,6,0.1875,3,6
7820002-1,2018-11-21 10:00:00,2,True,1.8,1.0,Ropka,6,0.1875,3,5
7820002-1,2018-11-21 11:00:00,2,True,1.75,0.6,Ropka,6,0.1875,3,20
7820002-1,2018-11-27 10:00:00,1,True,1.4,1.0,Ropka,6,0.1875,3,10
7820002-1,2018-11-27 11:00:00,1,True,2.0,0.3333333333333333,Ropka,6,0.1875,3,12
7820002-1,2018-12-12 10:00:00,2,True,1.4,0.2,Ropka,6,0.1875,3,25
7820002-1,2018-12-12 11:00:00,2,True,1.5,0.0,Ropka,6,0.1875,3,2
7820002-1,2019-01-22 13:00:00,1,True,1.0,0.0,Ropka,6,0.1875,3,2
7820002-1,2019-02-01 14:00:00,4,True,2.0,2.0,Ropka,6,0.1875,3,9
7820002-1,2019-02-01 15:00:00,4,True,1.0,1.0,Ropka,6,0.1875,3,4
7820002-1,2019-02-06 16:00:00,2,True,1.4285714285714286,0.5,Ropka,6,0.1875,3,42
7820002-1,2019-03-01 11:00:00,4,True,1.25,3.0,Ropka,6,0.1875,3,8
7820002-1,2019-03-01 12:00:00,4,True,1.5,0.0,Ropka,6,0.1875,3,4
7820002-1,2019-03-22 20:00:00,4,True,1.0,0.0,Ropka,6,0.1875,3,2
7820002-1,2019-03-26 15:00:00,1,True,3.0,0.5,Ropka,6,0.1875,3,6
7820002-1,2019-04-03 18:00:00,2,True,1.0,0.0,Ropka,6,0.1875,3,3
7820002-1,2019-04-03 19:00:00,2,True,2.25,0.6,Ropka,6,0.1875,3,20
7820002-1,2019-04-04 09:00:00,3,True,1.2,0.0,Ropka,6,0.1875,3,5
7820002-1,2019-04-04 10:00:00,3,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,12
7820002-1,2019-04-12 11:00:00,4,True,1.75,0.6666666666666666,Ropka,6,0.1875,3,12
7820002-1,2019-04-17 10:00:00,2,True,1.0,0.0,Ropka,6,0.1875,3,5
7820002-1,2019-04-17 11:00:00,2,True,1.0,1.0,Ropka,6,0.1875,3,2
7820002-1,2019-04-25 15:00:00,3,True,1.5,0.0,Ropka,6,0.1875,3,2
7820002-1,2019-04-25 16:00:00,3,True,1.8,2.0,Ropka,6,0.1875,3,5
7820002-1,2019-05-21 20:00:00,1,True,1.5,0.16666666666666666,Ropka,6,0.1875,3,12
7820002-1,2019-05-23 16:00:00,3,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,15
7820002-1,2019-05-28 08:00:00,1,True,1.0,0.0,Ropka,6,0.1875,3,6
7820002-1,2019-05-28 09:00:00,1,True,1.0,0.3333333333333333,Ropka,6,0.1875,3,18
7820002-1,2020-01-31 10:00:00,4,False,1.0,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-02-05 12:00:00,2,False,2.6666666666666665,0.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2020-02-07 10:00:00,4,False,1.0,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-03-02 14:00:00,0,False,1.5,1.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-03-04 14:00:00,2,False,2.4,1.25,Ropka,3,0.1428571428571428,3,20
7820002-1,2020-03-04 15:00:00,2,False,4.5,1.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-07-02 17:00:00,3,False,3.3333333333333335,1.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2020-07-16 09:00:00,3,False,1.0,0.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-08-05 09:00:00,2,False,1.0,1.5,Ropka,3,0.1428571428571428,3,8
7820002-1,2020-08-05 10:00:00,2,False,2.0,3.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-08-06 07:00:00,3,False,,1.5,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-08-06 08:00:00,3,False,1.0,1.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-08-07 09:00:00,4,False,1.0,0.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-08-11 15:00:00,1,False,1.6666666666666667,0.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2020-08-28 15:00:00,4,False,1.3333333333333333,1.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2020-08-31 11:00:00,0,False,1.3333333333333333,0.6,Ropka,3,0.1428571428571428,3,30
7820002-1,2020-09-11 08:00:00,4,False,1.0,0.3333333333333333,Ropka,3,0.1428571428571428,3,6
7820002-1,2022-06-09 11:00:00,3,False,1.0,2.0,Ropka,3,0.1428571428571428,3,1
7820002-1,2022-09-11 13:00:00,6,False,1.0,2.0,Ropka,3,0.1428571428571428,3,1
7820002-1,2022-09-28 15:00:00,2,False,1.6,2.0,Ropka,3,0.1428571428571428,3,10
7820002-1,2022-11-08 09:00:00,1,False,1.5,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-05-09 16:00:00,1,False,1.6,5.0,Ropka,3,0.1428571428571428,3,10
7820002-1,2023-05-15 15:00:00,0,False,2.6666666666666665,1.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2023-05-24 09:00:00,2,False,1.5,1.5,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-05-30 18:00:00,1,False,2.3333333333333335,9.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2023-05-31 16:00:00,2,False,1.8,0.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2023-05-31 17:00:00,2,False,1.0,2.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2023-07-05 17:00:00,2,False,1.0,1.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-08-09 11:00:00,2,False,1.25,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-08-09 12:00:00,2,False,1.5,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-08-10 09:00:00,3,False,1.0,0.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2023-08-10 10:00:00,3,False,1.5,0.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2023-08-28 10:00:00,0,False,1.5,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2023-08-28 11:00:00,0,False,1.25,0.4,Ropka,3,0.1428571428571428,3,20
7820002-1,2023-09-27 13:00:00,2,False,1.3333333333333333,0.5,Ropka,3,0.1428571428571428,3,6
7820002-1,2023-09-28 18:00:00,3,False,2.1666666666666665,1.0,Ropka,3,0.1428571428571428,3,18
7820002-1,2023-10-02 16:00:00,0,False,1.8,8.0,Ropka,3,0.1428571428571428,3,5
7820002-1,2023-11-23 09:00:00,3,False,3.5,3.4,Ropka,3,0.1428571428571428,3,10
7820002-1,2023-11-23 10:00:00,3,False,1.6666666666666667,0.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2024-03-21 09:00:00,3,False,1.0,0.5,Ropka,3,0.1428571428571428,3,4
7820002-1,2024-03-21 11:00:00,3,False,2.25,1.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2024-04-02 16:00:00,1,False,1.25,3.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2024-04-25 17:00:00,3,False,2.3333333333333335,3.5,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-05-24 16:00:00,4,False,1.3333333333333333,2.0,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-06-04 20:00:00,1,False,1.0,12.0,Ropka,3,0.1428571428571428,3,3
7820002-1,2024-06-04 21:00:00,1,False,1.5,1.6666666666666667,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-06-10 13:00:00,0,False,,2.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2024-07-13 13:00:00,5,False,1.0,3.0,Ropka,3,0.1428571428571428,3,1
7820002-1,2024-07-13 14:00:00,5,False,1.0,2.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2024-08-08 11:00:00,3,False,1.0,1.0,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-08-21 13:00:00,2,False,1.0,5.5,Ropka,3,0.1428571428571428,3,2
7820002-1,2024-10-09 11:00:00,2,False,1.5,0.0,Ropka,3,0.1428571428571428,3,4
7820003-1,2016-03-16 10:00:00,2,True,4.285714285714286,5.0,Ropka,7,0.21875,3,7
7820003-1,2016-03-23 12:00:00,2,True,2.5,3.0,Ropka,7,0.21875,3,8
7820003-1,2016-03-23 14:00:00,2,True,2.625,0.75,Ropka,7,0.21875,3,32
7820003-1,2016-03-23 15:00:00,2,True,2.0,2.0,Ropka,7,0.21875,3,9
7820003-1,2016-03-30 12:00:00,2,True,2.375,1.0,Ropka,7,0.21875,3,8
7820003-1,2016-03-30 13:00:00,2,True,3.1666666666666665,1.3333333333333333,Ropka,7,0.21875,3,18
7820003-1,2016-04-01 15:00:00,4,True,3.0,2.0,Ropka,7,0.21875,3,6
7820003-1,2016-04-04 15:00:00,0,True,3.5714285714285716,2.8333333333333335,Ropka,7,0.21875,3,42
7820003-1,2016-04-04 16:00:00,0,True,2.111111111111111,0.0,Ropka,7,0.21875,3,18
7820003-1,2016-04-04 19:00:00,0,True,1.5,1.0,Ropka,7,0.21875,3,4
7820003-1,2016-04-04 20:00:00,0,True,1.3333333333333333,0.0,Ropka,7,0.21875,3,3
7820003-1,2016-04-07 14:00:00,3,True,2.857142857142857,1.6666666666666667,Ropka,7,0.21875,3,42
7820003-1,2016-04-07 15:00:00,3,True,2.0,1.1666666666666667,Ropka,7,0.21875,3,42
7820003-1,2016-04-08 13:00:00,4,True,2.0,1.0,Ropka,7,0.21875,3,8
7820003-1,2016-04-11 11:00:00,0,True,2.4285714285714284,0.0,Ropka,7,0.21875,3,7
7820003-1,2016-04-11 14:00:00,0,True,3.0,3.3333333333333335,Ropka,7,0.21875,3,21
7820003-1,2016-04-11 15:00:00,0,True,2.125,0.6666666666666666,Ropka,7,0.21875,3,24
7820003-1,2016-04-13 12:00:00,2,True,2.4285714285714284,1.0,Ropka,7,0.21875,3,7
7820003-1,2016-04-13 13:00:00,2,True,2.0,2.0,Ropka,7,0.21875,3,7
7820003-1,2016-04-17 11:00:00,6,True,2.5,0.5,Ropka,7,0.21875,3,8
7820003-1,2016-04-20 14:00:00,2,True,3.375,2.3333333333333335,Ropka,7,0.21875,3,24
7820003-1,2016-04-20 15:00:00,2,True,2.5714285714285716,1.1666666666666667,Ropka,7,0.21875,3,42
7820003-1,2016-04-21 14:00:00,3,True,2.0,0.5,Ropka,7,0.21875,3,28
7820003-1,2016-04-25 12:00:00,0,True,2.4285714285714284,0.4,Ropka,7,0.21875,3,35
7820003-1,2016-04-28 09:00:00,3,True,2.5,0.0,Ropka,7,0.21875,3,6
7820003-1,2016-04-28 10:00:00,3,True,3.857142857142857,0.5,Ropka,7,0.21875,3,14
7820003-1,2016-05-04 09:00:00,2,True,2.375,0.0,Ropka,7,0.21875,3,8
7820003-1,2016-05-04 10:00:00,2,True,3.2,1.0,Ropka,7,0.21875,3,10
7820003-1,2016-05-12 16:00:00,3,True,1.8888888888888888,0.5,Ropka,7,0.21875,3,18
7820003-1,2016-05-17 14:00:00,1,True,2.4444444444444446,0.0,Ropka,7,0.21875,3,9
7820003-1,2016-05-23 07:00:00,0,True,3.4285714285714284,1.5,Ropka,7,0.21875,3,28
7820003-1,2016-05-23 08:00:00,0,True,2.090909090909091,0.0,Ropka,7,0.21875,3,33
7820003-1,2016-05-24 13:00:00,1,True,1.7777777777777777,1.0,Ropka,7,0.21875,3,9
7820003-1,2016-05-30 08:00:00,0,True,3.2,2.0,Ropka,7,0.21875,3,20
7820003-1,2016-05-30 09:00:00,0,True,3.8,0.7142857142857143,Ropka,7,0.21875,3,35
7820003-1,2016-06-02 11:00:00,3,True,2.0,0.0,Ropka,7,0.21875,3,5
7820003-1,2016-06-08 13:00:00,2,True,3.1666666666666665,0.0,Ropka,7,0.21875,3,30
7820003-1,2016-06-17 14:00:00,4,True,1.6,1.0,Ropka,7,0.21875,3,5
7820003-1,2016-06-30 15:00:00,3,True,2.1666666666666665,0.25,Ropka,7,0.21875,3,24
7820003-1,2016-07-18 19:00:00,0,True,1.5,2.0,Ropka,7,0.21875,3,6
7820003-1,2016-07-18 20:00:00,0,True,2.0,1.0,Ropka,7,0.21875,3,8
7820003-1,2016-07-28 19:00:00,3,True,3.0,0.0,Ropka,7,0.21875,3,2
7820003-1,2016-08-03 19:00:00,2,True,1.5,0.0,Ropka,7,0.21875,3,12
7820003-1,2016-09-01 15:00:00,3,True,3.5714285714285716,7.0,Ropka,7,0.21875,3,14
7820003-1,2016-09-01 16:00:00,3,True,1.5,3.5,Ropka,7,0.21875,3,16
7820003-1,2016-09-10 11:00:00,5,True,8.0,1.5,Ropka,7,0.21875,3,6
7820003-1,2016-09-10 12:00:00,5,True,4.4,1.5,Ropka,7,0.21875,3,10
7820003-1,2016-09-10 13:00:00,5,True,3.5,0.0,Ropka,7,0.21875,3,4
7820003-1,2016-09-15 12:00:00,3,True,3.0,0.6666666666666666,Ropka,7,0.21875,3,24
7820003-1,2016-09-15 13:00:00,3,True,2.6,0.25,Ropka,7,0.21875,3,20
7820003-1,2016-10-10 15:00:00,0,True,4.375,3.0,Ropka,7,0.21875,3,16
7820003-1,2016-10-12 15:00:00,2,True,3.25,2.6666666666666665,Ropka,7,0.21875,3,24
7820003-1,2016-10-14 07:00:00,4,True,4.083333333333333,0.0,Ropka,7,0.21875,3,12
7820003-1,2016-10-14 08:00:00,4,True,4.909090909090909,1.2,Ropka,7,0.21875,3,55
7820003-1,2016-10-14 09:00:00,4,True,2.375,0.3333333333333333,Ropka,7,0.21875,3,24
7820003-1,2016-10-31 09:00:00,0,True,6.111111111111111,0.0,Ropka,7,0.21875,3,9
7820003-1,2016-11-02 14:00:00,2,True,8.625,1.5,Ropka,7,0.21875,3,32
7820003-1,2016-11-02 15:00:00,2,True,3.5,1.75,Ropka,7,0.21875,3,32
7820003-1,2016-11-02 16:00:00,2,True,5.444444444444445,4.666666666666667,Ropka,7,0.21875,3,27
7820003-1,2016-11-03 10:00:00,3,True,4.5,1.0,Ropka,7,0.21875,3,6
7820003-1,2016-11-03 11:00:00,3,True,5.571428571428571,1.0,Ropka,7,0.21875,3,7
7820003-1,2016-11-03 14:00:00,3,True,3.75,2.0,Ropka,7,0.21875,3,16
7820003-1,2016-11-03 15:00:00,3,True,4.7,1.2,Ropka,7,0.21875,3,50
7820003-1,2016-11-03 16:00:00,3,True,4.2,2.8333333333333335,Ropka,7,0.21875,3,60
7820003-1,2016-11-10 11:00:00,3,True,6.142857142857143,0.5,Ropka,7,0.21875,3,28
7820003-1,2016-11-10 12:00:00,3,True,4.375,0.5,Ropka,7,0.21875,3,16
7820003-1,2016-11-10 14:00:00,3,True,4.888888888888889,0.5,Ropka,7,0.21875,3,18
7820003-1,2016-11-11 12:00:00,4,True,5.75,0.0,Ropka,7,0.21875,3,8
7820003-1,2016-11-11 13:00:00,4,True,4.375,0.0,Ropka,7,0.21875,3,16
7820003-1,2016-11-17 12:00:00,3,True,4.444444444444445,1.0,Ropka,7,0.21875,3,18
7820003-1,2016-11-18 14:00:00,4,True,5.125,1.5,Ropka,7,0.21875,3,16
7820003-1,2016-11-23 13:00:00,2,True,4.714285714285714,0.0,Ropka,7,0.21875,3,21
7820003-1,2016-11-23 14:00:00,2,True,4.888888888888889,1.375,Ropka,7,0.21875,3,72
7820003-1,2016-11-25 14:00:00,4,True,3.4444444444444446,0.0,Ropka,7,0.21875,3,9
7820003-1,2016-11-26 15:00:00,5,True,3.0,0.0,Ropka,7,0.21875,3,3
7820003-1,2016-11-29 11:00:00,1,True,3.0,1.0,Ropka,7,0.21875,3,21
7820003-1,2016-11-30 19:00:00,2,True,4.0,0.3333333333333333,Ropka,7,0.21875,3,15
