Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2017-07-20 12:00:00,3,True,1.7,0.0,Ropka,6,0.1875,3,10
7820002-1,2017-07-30 15:00:00,6,True,1.25,0.0,Ropka,6,0.1875,3,8
7820002-1,2017-08-02 18:00:00,2,True,1.25,0.0,Ropka,6,0.1875,3,24
7820002-1,2017-08-03 15:00:00,3,True,1.8333333333333333,0.5,Ropka,6,0.1875,3,12
7820002-1,2017-08-15 12:00:00,1,True,1.4,0.4,Ropka,6,0.1875,3,50
7820002-1,2017-08-23 09:00:00,2,True,1.5714285714285714,1.0,Ropka,6,0.1875,3,7
7820002-1,2017-08-28 12:00:00,0,True,1.625,0.2,Ropka,6,0.1875,3,40
7820002-1,2017-08-31 09:00:00,3,True,1.4285714285714286,1.0,Ropka,6,0.1875,3,28
7820002-1,2017-09-18 15:00:00,0,True,1.2727272727272727,1.3333333333333333,Ropka,6,0.1875,3,33
7820002-1,2017-09-20 09:00:00,2,True,1.8571428571428572,1.25,Ropka,6,0.1875,3,28
7820002-1,2017-09-21 12:00:00,3,True,1.5555555555555556,0.0,Ropka,6,0.1875,3,9
7820002-1,2017-09-21 15:00:00,3,True,1.6923076923076923,0.0,Ropka,6,0.1875,3,26
7820002-1,2017-09-23 12:00:00,5,True,1.25,0.0,Ropka,6,0.1875,3,4
7820002-1,2017-09-29 09:00:00,4,True,1.1875,0.5,Ropka,6,0.1875,3,160
7820002-1,2017-10-23 09:00:00,0,True,1.8181818181818181,1.2,Ropka,6,0.1875,3,55
7820002-1,2017-10-23 12:00:00,0,True,1.4615384615384615,1.0,Ropka,6,0.1875,3,26
7820002-1,2017-10-23 15:00:00,0,True,1.8181818181818181,1.0,Ropka,6,0.1875,3,11
7820002-1,2017-10-31 09:00:00,1,True,1.5,3.0,Ropka,6,0.1875,3,8
7820002-1,2017-11-01 09:00:00,2,True,1.2142857142857142,0.0,Ropka,6,0.1875,3,14
7820002-1,2017-11-06 12:00:00,0,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,24
7820002-1,2017-11-14 09:00:00,1,True,1.8666666666666667,0.0,Ropka,6,0.1875,3,30
7820002-1,2017-11-17 18:00:00,4,True,1.25,2.0,Ropka,6,0.1875,3,8
7820002-1,2018-01-10 12:00:00,2,True,1.3333333333333333,1.0,Ropka,6,0.1875,3,9
7820002-1,2018-01-15 09:00:00,0,True,1.5,0.0,Ropka,6,0.1875,3,48
7820002-1,2018-01-16 09:00:00,1,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,9
7820002-1,2018-01-23 18:00:00,1,True,1.6666666666666667,0.2,Ropka,6,0.1875,3,60
7820002-1,2018-02-12 12:00:00,0,True,1.5,1.0,Ropka,6,0.1875,3,8
7820002-1,2018-02-22 12:00:00,3,True,1.3333333333333333,2.0,Ropka,6,0.1875,3,6
7820002-1,2018-02-22 15:00:00,3,True,1.9230769230769231,1.0,Ropka,6,0.1875,3,65
7820002-1,2018-02-26 15:00:00,0,True,1.2857142857142858,0.0,Ropka,6,0.1875,3,14
7820002-1,2018-02-27 12:00:00,1,True,2.0,0.8,Ropka,6,0.1875,3,35
7820002-1,2018-03-08 15:00:00,3,True,1.4444444444444444,0.6666666666666666,Ropka,6,0.1875,3,27
7820002-1,2018-03-21 12:00:00,2,True,1.1818181818181819,2.0,Ropka,6,0.1875,3,11
7820002-1,2018-04-18 15:00:00,2,True,1.7333333333333334,1.3333333333333333,Ropka,6,0.1875,3,45
7820002-1,2018-04-24 15:00:00,1,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,27
7820002-1,2018-07-18 15:00:00,2,True,1.125,0.3333333333333333,Ropka,6,0.1875,3,24
7820002-1,2018-08-06 15:00:00,0,True,1.4,0.0,Ropka,6,0.1875,3,50
7820002-1,2018-08-17 09:00:00,4,True,1.4166666666666667,1.0,Ropka,6,0.1875,3,24
7820002-1,2018-09-13 18:00:00,3,True,1.4285714285714286,0.0,Ropka,6,0.1875,3,7
7820002-1,2018-10-02 18:00:00,1,True,1.6153846153846154,1.125,Ropka,6,0.1875,3,104
7820002-1,2018-11-16 12:00:00,4,True,1.9090909090909092,0.5,Ropka,6,0.1875,3,22
7820002-1,2018-11-16 15:00:00,4,True,1.7692307692307692,0.75,Ropka,6,0.1875,3,52
7820002-1,2018-11-19 15:00:00,0,True,1.7142857142857142,2.5,Ropka,6,0.1875,3,28
7820002-1,2018-11-21 09:00:00,2,True,1.3076923076923077,1.0,Ropka,6,0.1875,3,13
7820002-1,2018-11-21 12:00:00,2,True,2.1666666666666665,0.6,Ropka,6,0.1875,3,60
7820002-1,2018-11-27 09:00:00,1,True,1.5555555555555556,1.0,Ropka,6,0.1875,3,18
7820002-1,2018-11-27 12:00:00,1,True,1.7272727272727273,0.3333333333333333,Ropka,6,0.1875,3,33
7820002-1,2018-12-12 09:00:00,2,True,1.4444444444444444,0.2,Ropka,6,0.1875,3,45
7820002-1,2018-12-12 12:00:00,2,True,1.5,0.0,Ropka,6,0.1875,3,10
7820002-1,2019-01-22 12:00:00,1,True,1.5,0.0,Ropka,6,0.1875,3,16
7820002-1,2019-02-01 15:00:00,4,True,1.3636363636363635,1.75,Ropka,6,0.1875,3,44
7820002-1,2019-02-06 15:00:00,2,True,1.6666666666666667,0.5,Ropka,6,0.1875,3,72
7820002-1,2019-03-01 12:00:00,4,True,1.3846153846153846,2.0,Ropka,6,0.1875,3,39
7820002-1,2019-03-22 21:00:00,4,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,6
7820002-1,2019-03-26 15:00:00,1,True,1.8,0.5,Ropka,6,0.1875,3,30
7820002-1,2019-04-03 18:00:00,2,True,1.6,0.5,Ropka,6,0.1875,3,60
7820002-1,2019-04-04 09:00:00,3,True,1.1666666666666667,0.0,Ropka,6,0.1875,3,60
7820002-1,2019-04-12 12:00:00,4,True,1.6363636363636365,0.6666666666666666,Ropka,6,0.1875,3,33
7820002-1,2019-04-17 09:00:00,2,True,1.1818181818181819,0.0,Ropka,6,0.1875,3,11
7820002-1,2019-04-17 12:00:00,2,True,1.2857142857142858,1.0,Ropka,6,0.1875,3,7
7820002-1,2019-04-25 15:00:00,3,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,18
7820002-1,2019-05-21 21:00:00,1,True,1.3333333333333333,0.16666666666666666,Ropka,6,0.1875,3,18
7820002-1,2019-05-23 15:00:00,3,True,1.4444444444444444,1.0,Ropka,6,0.1875,3,45
7820002-1,2019-05-28 09:00:00,1,True,1.1538461538461537,0.2857142857142857,Ropka,6,0.1875,3,91
7820002-1,2020-01-31 09:00:00,4,False,1.2307692307692308,0.0,Ropka,3,0.1428571428571428,3,13
