route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
52568381820c2cf8f91d40048141de12,224348,1861446,Rükkeli,Tolli -Raekoja - Jaama - Riisali - Muusikakooli - Tolli,B>C1>A1,62177,0
52568381820c2cf8f91d40048141de12,224348,1861438,Rükkeli,Tolli - Jaanikese - Jaama - Raekoja - Riisali - Muusikakooli,A>C1>B,62178,0
52568381820c2cf8f91d40048141de12,224348,1861439,Rükkeli,Tolli - Jaanikese - Jaama - Raekoja - Riisali - Muusikakooli,A>C1>B,62178,0
52568381820c2cf8f91d40048141de12,224348,1861440,Rükkeli,Tolli - Jaanikese - Jaama - Raekoja - Riisali - Muusikakooli,A>C1>B,62178,0
52568381820c2cf8f91d40048141de12,224348,1861444,Rükkeli,Tolli - Jaanikese - Jaama - Raekoja - Riisali - Muusikakooli,A>C1>B,62178,0
52568381820c2cf8f91d40048141de12,224348,1861447,Rükkeli,Tolli - Jaanikese - Jaama - Raekoja - Riisali - Muusikakooli,A>C1>B,62178,0
52568381820c2cf8f91d40048141de12,224348,1861448,Rükkeli,Tolli - Jaanikese - Jaama - Raekoja - Riisali - Muusikakooli,A>C1>B,62178,0
4ec77920f53c37b544246f56b83a991c,224351,1861450,Rükkeli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224351,1861452,Tolli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224351,1861453,Tolli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224351,1861454,Rükkeli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224351,1861457,Tolli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224351,1861458,Rükkeli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224351,1861461,Rükkeli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224352,1861462,Rükkeli,Tolli - Raekoja - Palu - Raekoja - Rükkeli,A>B1,62179,0
4ec77920f53c37b544246f56b83a991c,224353,1861463,Rükkeli,Tolli - Raekoja - Palu - Raekoja - Riisali - Rükkeli,A>B,62180,0
4ec77920f53c37b544246f56b83a991c,224351,1861451,Rükkeli,Tolli - Raekoja - Laatsi - Raekoja - Rükkeli,A>B2,62181,0
4ec77920f53c37b544246f56b83a991c,224351,1861455,Tolli,Tolli - Raekoja - Laatsi - Raekoja - Rükkeli,A>B2,62181,0
4ec77920f53c37b544246f56b83a991c,224351,1861456,Rükkeli,Tolli - Raekoja - Laatsi - Raekoja - Rükkeli,A>B2,62181,0
4ec77920f53c37b544246f56b83a991c,224351,1861459,Tolli,Tolli - Raekoja - Laatsi - Raekoja - Rükkeli,A>B2,62181,0
4ec77920f53c37b544246f56b83a991c,224351,1861460,Rükkeli,Tolli - Raekoja - Laatsi - Raekoja - Rükkeli,A>B2,62181,0
0164cc66cf8a642bd62ba1db16aa0c05,224777,1558049,Annikoru,Tartu - Ulila - Puhja - (Karijärve) - Erumäe - Annikoru,A>C>B,65534,0
8964f9c43d54727ece992abf4e913f01,225076,1675476,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A,59469,0
8964f9c43d54727ece992abf4e913f01,225077,1675490,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A,59469,0
8964f9c43d54727ece992abf4e913f01,225074,1675452,Metalli,Männimäe - Paalalinn - Männimäe,A1>B1>A1,59465,0
8964f9c43d54727ece992abf4e913f01,225077,1675479,Metalli,Männimäe - Bussijaam - Haigla - Paalalinn - Männimäe,A>B2>A1,59472,0
8964f9c43d54727ece992abf4e913f01,225078,1675491,Metalli,Männimäe - Kantreküla - Haigla - Kantreküla - Männimäe,A1>B3>A1,59468,0
8964f9c43d54727ece992abf4e913f01,225076,1675472,Metalli,Männimäe - Paalalinn - Haigla - Kantreküla - Männimäe,A>B4>A1,59474,0
8964f9c43d54727ece992abf4e913f01,225076,1675464,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675465,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675466,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675467,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675468,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675469,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675471,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675473,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675474,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675475,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675480,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675481,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675482,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675483,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675484,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675485,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675486,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675487,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675488,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225077,1675489,Metalli,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A1>B>A1,59470,0
8964f9c43d54727ece992abf4e913f01,225076,1675461,Metalli,Paalalinn - Männimäe,B5>A1,59477,0
8964f9c43d54727ece992abf4e913f01,225075,1675454,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225075,1675455,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225075,1675456,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225075,1675457,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225075,1675458,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225075,1675459,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225075,1675460,Jakobsoni kool,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,A>B>A,59475,0
8964f9c43d54727ece992abf4e913f01,225077,1675478,Jakobsoni kool,Männimäe - Bussijaam - Haigla - Paalalinn - Männimäe,A1>B2>A,59466,0
8964f9c43d54727ece992abf4e913f01,225075,1675453,Jakobsoni kool,Männimäe - Paalalinn - Männimäe,A>B1>A,59471,0
8964f9c43d54727ece992abf4e913f01,225079,1675492,Jakobsoni kool,Männimäe - Paalalinn - Männimäe,A>B1>A,59471,0
8964f9c43d54727ece992abf4e913f01,225076,1675462,Metalli,Männimäe - Bussijaam - Haigla - Paalalinn - Männimäe,A1>B2>A1,59467,0
8964f9c43d54727ece992abf4e913f01,225076,1675463,Metalli,Männimäe - Bussijaam - Haigla - Paalalinn - Männimäe,A1>B2>A1,59467,0
8964f9c43d54727ece992abf4e913f01,225076,1675470,Metalli,Männimäe - Kantreküla - Haigla - Kantreküla - Männimäe,A>B3>A1,59473,0
8964f9c43d54727ece992abf4e913f01,225077,1675477,Metalli,Raamatukogu - Männimäe,B6>A1,59478,0
4dc83a12f0a9e4cf6755cdf5db139817,225242,1917379,Paide bussijaam 6,Ramma - Järva-Jaani - Peetri - Paide,B>A,60167,0
4dc83a12f0a9e4cf6755cdf5db139817,225242,1917378,Ramma,Paide - Peetri - Järva-Jaani - Ramma,A>B,60168,0
4c0767dfa4994c84ed04ac790cdd8e22,225267,1592650,Ramma,Paide - Roosna-Alliku - Järva-Jaani - Ramma,A>B,60185,0
4c0767dfa4994c84ed04ac790cdd8e22,225267,1592651,Paide bussijaam 6,Ramma - Järva-Jaani - Paide,B>A,60186,0
b6ae25f2338bbf38b6d0d5aef5e0b973,225275,1565058,Tartu bussijaam,Tartu - Kärkna - Lähte - Kärkna - Tartu,A>C>A,65577,0
50d2abf99c617c44f08aba0885f6cc52,225453,1566002,Tartu bussijaam,Puurmani - Laeva - Tartu,B>C2>A,65382,0
c79b3efc938d1c0619ca54dbc298a840,225576,1945489,Uku,Viljandi - Viiratsi - Valma - Viiratsi - Viljandi,A>B6>A,54280,0
c79b3efc938d1c0619ca54dbc298a840,225581,1945490,Uku,Viljandi - Viiratsi - Valma - Viiratsi - Viljandi,A>B4>A,54281,0
73cc5c33307deef3d438cb84a02a890d,225602,1796222,Uku,Viljandi - Karula - Võivaku - Saarepeedi - Viljandi,A>B,50919,0
5e79123761aee1d0a1410d372811d86c,226074,1573297,Pärnu bussijaam,Tallinn - Pärnu,A>B,47988,0
5e79123761aee1d0a1410d372811d86c,226075,1573298,Tallinna bussijaam,Pärnu - Tallinn,B>A,47989,0
8236efaebcec19a518dfce939741b11f,226078,1573366,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226078,1573368,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226078,1573370,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226079,1573372,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226078,1573365,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226078,1573367,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226078,1573369,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226078,1573371,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226080,1573373,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226080,1573375,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226080,1573377,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226080,1573374,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226080,1573376,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226081,1573378,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
8236efaebcec19a518dfce939741b11f,226082,1573380,Aseri,Kunda - Viru-Nigula - Aseri,B1>A,55951,1
8236efaebcec19a518dfce939741b11f,226082,1573379,Kunda pargi,Aseri - Viru-Nigula - Kunda,A>B1,55950,1
cb539e946281066e4d1da81bcd0340d4,226466,1577868,Viljandi bussijaam,Suure-Jaani - Vastemõisa - Päri - Viljandi,A>B,60479,0
cb539e946281066e4d1da81bcd0340d4,226464,1577866,Viljandi bussijaam,Suure-Jaani - Vastemõisa - Päri - Viljandi,A>B1,60480,0
cb539e946281066e4d1da81bcd0340d4,226466,1577869,Suure-Jaani,Viljandi - Päri - Vastemõisa - Suure-Jaani,B>A,41384,0
cb539e946281066e4d1da81bcd0340d4,226466,1577870,Suure-Jaani,Viljandi - Päri - Vastemõisa - Suure-Jaani,B>A,41384,0
cb539e946281066e4d1da81bcd0340d4,226465,1577867,Suure-Jaani,Viljandi - Kiisamäe - Metsküla - Võlli - Suure-Jaani,B1>A,41926,0
9ff130c3ade11859e94102a62d878a73,226470,2060762,Viljandi bussijaam,Abja-Paluoja - Uue-Kariste - Viljandi,B1>A,50981,0
9ff130c3ade11859e94102a62d878a73,226474,2060763,Viljandi bussijaam,Abja-Paluoja - Uue-Kariste - Viljandi,B1>A,50981,0
9ff130c3ade11859e94102a62d878a73,226475,2060764,Abja-Paluoja,Viljandi - Uue-Kariste - Abja-Paluoja,A>B,50982,0
7549519e623e9837d439c19a5670a3ca,226530,1823455,Pärnu bussijaam,Punapargi - Tihemetsa - Kilingi-Nõmme - Tõitoja - Pärnu,B2>A,48364,0
7549519e623e9837d439c19a5670a3ca,226530,1823456,Kilingi-Nõmme,Pärnu - K-Nõmme - Tihemetsa - Tõlla - Kanaküla - K-Nõmme,A>B,55671,0
7549519e623e9837d439c19a5670a3ca,226530,1823454,Punapargi,Kilingi-Nõmme - Punapargi,B1>B2,42063,0
4620dd8318f40fa83405a1d7d77b5a35,226676,2043406,Valga bussijaam,Tõrva - Valga,A>B,40942,0
049a61ea014d497e5c9c527ddf5c6b8b,226907,1911146,Lihula,Haapsalu - Lihula,B>C>A,51139,0
049a61ea014d497e5c9c527ddf5c6b8b,226907,1911147,Lihula,Haapsalu - Lihula,B>C>A,51139,0
049a61ea014d497e5c9c527ddf5c6b8b,226909,1911150,Lihula,Haapsalu - Lihula,B>C>A,51139,0
049a61ea014d497e5c9c527ddf5c6b8b,226909,1911153,Lihula,Haapsalu - Lihula,B>C>A,51139,0
049a61ea014d497e5c9c527ddf5c6b8b,226909,1911149,Haapsalu bussijaam,Lihula - Haapsalu,A>B,51138,0
049a61ea014d497e5c9c527ddf5c6b8b,226908,1911148,Haapsalu bussijaam,Lihula - Haapsalu,A>C>B,51025,0
049a61ea014d497e5c9c527ddf5c6b8b,226909,1911151,Haapsalu bussijaam,Lihula - Haapsalu,A>C>B,51025,0
049a61ea014d497e5c9c527ddf5c6b8b,226909,1911152,Haapsalu bussijaam,Lihula - Haapsalu,A>C>B,51025,0
049a61ea014d497e5c9c527ddf5c6b8b,226909,1911154,Haapsalu bussijaam,Lihula - Haapsalu,A>C>B,51025,0
ff3f3da46de03277b6ed4ea205af8f42,226914,1581659,Põltsamaa,Tartu - Laeva - Puurmani - Põltsamaa,A>C1>B,65386,0
9c8313ca69640ddef13bbd946898e6d6,226931,1823457,KURESSAARE,Tallinn - Kuivastu - Orissaare - Kuressaare,A>B,51293,0
a915cb34483925f670ea3518df8f9654,226932,2078662,Tartu bussijaam,Tallinn - Tartu,A>B,47236,0
8b144ce9985f7b044195a24cdd510f8c,226941,1831533,Tartu bussijaam,Tallinn - Tartu,A>B,50263,0
8b144ce9985f7b044195a24cdd510f8c,226941,1831534,Tallinna bussijaam,Tartu - Tallinn,B>A,58248,0
8b144ce9985f7b044195a24cdd510f8c,226940,1831532,Tallinna bussijaam,Tartu - Tallinn,B>C>A,58249,0
b2cc994ff08d6f0d1b92e1ba9eef74bd,226942,1581748,Tartu bussijaam,Tallinn - Tartu,A>B,58263,0
3a7c4c242a9496ecb12d1ab87c5e53cd,226944,1581781,Tallinna bussijaam,Tartu - Tallinn,A>B,58262,0
5c7bdbb219bdea55baaa89430857c7bd,227201,1583659,Tallinna bussijaam,Tartu - Tallinn,A>B,58648,0
13d023316a85abacf923c98539dc421c,227286,2105784,Jõhvi bussijaam (saabuvad),Jõhvi - Toila - Valaste - Saka - Kohtla-Järve - Jõhvi,A>B,56757,0
13d023316a85abacf923c98539dc421c,227286,2105785,Jõhvi bussijaam (saabuvad),Jõhvi - Kohtla-Järve - Saka - Valaste - Toila - Jõhvi,B>A,56758,0
13d023316a85abacf923c98539dc421c,227287,2105786,Jõhvi bussijaam (saabuvad),Jõhvi - Kohtla-Järve - Saka - Valaste - Toila - Jõhvi,B>A,56758,0
6966dd899a36292aaa721b39da892d9f,227933,1851051,Balti jaam (train station),Aseri - Kunda - Võsu - Tallinn,A>B12,64742,1
6966dd899a36292aaa721b39da892d9f,227933,2101027,Aseri,Tallinn - Võsu - Kunda - Aseri,B2>A,63827,1
3ba67b5f5f3cc6fe995a88958eddcf35,227941,1691286,Tartu bussijaam,Elva - Arbimäe - Nõo - Tartu,B>C>A,65522,0
e5027c2936ad124db68924e03a649dd9,227945,1610036,Tartu bussijaam,(Kaiavere) - Maarja-Magdaleena - Vedu - Vesneri - Tartu,B>C>A,65641,0
4a3e48f6df54dceb070ab34b241ccfd6,228046,1610038,Tartu bussijaam,Reola - Tõrvandi - Tartu,B>C>A,65418,0
b6c0ce6bdec269f09d5d3740000d8a42,228047,1593403,Paide bussijaam 6,Paide - Imavere - Koigi - Paide,A>B,54984,0
77d37130b3c2fe187939dc480095bffb,228059,1628025,Suure-Jaani,Viljandi - Metsküla - Suure-Jaani,A>B,42651,0
3513b13cc69aae8fa98c4c5c04442c6f,228067,1628029,Viljandi bussijaam,Viljandi - Pärsti - Vanamõisa - Savikoti - Viljandi,A>A,48975,0
69124e13bea99c790b299bdf3e32c342,228202,1610039,Tartu bussijaam,(Lahepera) - Savimetsa - Kolkja - Varnja - Koosa - Tartu,B>C>A,65601,0
904819c9eef51f211f6941b4f14b6aed,228350,1598065,Otepää,Elva - Otepää,A>C4>B,59236,0
904819c9eef51f211f6941b4f14b6aed,228354,1596326,Otepää,Elva - Otepää,A>C5>B,59237,0
6d6d9c1e46b087181cafc1827878501a,228365,1623484,Otepää,Otepää - Makita - Neeruti - Otepää,A1>B1>A,59248,0
0e2823df93204f2d33a023f6fb149d0e,228480,2105788,Narva,Narva-Jõesuu - Riigiküla kalmistu - Narva,B>A,60306,0
0e2823df93204f2d33a023f6fb149d0e,228481,2105789,Narva,Narva-Jõesuu - Riigiküla kalmistu - Narva,B>A,60306,0
0e2823df93204f2d33a023f6fb149d0e,228480,2105787,Auga,Narva - Riigiküla kalmistu - Narva-Jõesuu,A>B,60307,0
904819c9eef51f211f6941b4f14b6aed,228484,1596353,Otepää,Elva - Otepää,A>C5>B,59237,0
745d798febc62d76f0bbf1234ba9f5a6,228534,1954618,Viljandi bussijaam,Tallinn - Paide - Türi - Viljandi,B>A,65300,0
745d798febc62d76f0bbf1234ba9f5a6,228535,1597081,Tallinna bussijaam,Viljandi - Türi - Paide - Tallinn,A>B,65299,0
745d798febc62d76f0bbf1234ba9f5a6,228537,1597082,Viljandi bussijaam,Tallinn - Paide - Türi - Viljandi,B>A,65300,0
ae7de5a883fba367d89d846893de3c8c,228731,1598472,Valjala,Valjala-Tõnija-Kaljuküla-Valjala,A>B,52476,0
5c5f2d1ef3318bdd0163aa344212e2af,229292,1600216,Tallinna bussijaam,Pärnu - Tallinn,A>B,52768,0
97d9cf78f4eccd264c3ae2d3c9522dc8,229294,1600219,Pärnu bussijaam,Tallinn - Pärnu,A>B,52592,0
2b652dbe3f7643ea403e6a2c959575d6,229388,1615105,Tallinna bussijaam,Pärnu - Tallinn,B>A,57822,0
e79ed5e5776a8a2268a8df3b21350041,229389,1918865,Räpina bussijaam,Põlva - Partsi - Veriora - Räpina,A>B,62790,0
2b652dbe3f7643ea403e6a2c959575d6,229391,1600866,Pärnu bussijaam,Tallinn - Pärnu,A>B,57834,0
3b4f523798bb0b596ed7b561e0028635,229399,2093065,Tallinna bussijaam,Pärnu - Tallinn,B>A,54030,0
3b4f523798bb0b596ed7b561e0028635,229400,2093066,Tallinna bussijaam,Pärnu - Tallinn,B>A,54030,0
3b4f523798bb0b596ed7b561e0028635,229406,1615106,Tallinna bussijaam,Pärnu - Tallinn,B>C>A,54032,0
3041487bd25a069a7cb4cfb22fe948a6,229429,1681993,KURESSAARE,Tallinn - Risti - Lihula - Kuivastu - Orissaare - Kuressaare,A>B,50270,0
3041487bd25a069a7cb4cfb22fe948a6,229430,1681995,KURESSAARE,Tallinn - Risti - Lihula - Kuivastu - Orissaare - Kuressaare,A>B,50270,0
3041487bd25a069a7cb4cfb22fe948a6,229429,1681994,Tallinna bussijaam,Kuressaare - Orissaare - Kuivastu - Lihula - Risti - Tallinn,B>A,50271,0
3041487bd25a069a7cb4cfb22fe948a6,229430,1681996,Tallinna bussijaam,Kuressaare - Orissaare - Kuivastu - Lihula - Risti - Tallinn,B>A,50271,0
0484abb9308f4c565780d9aa7d093672,229525,2077899,Põlva bussijaam,Räpina - Ruusa - Põlva,A>B,23432,0
9e582913d1a4c05e79f287fb435dbc70,229535,1918867,Põlva bussijaam,Räpina - Kauksi - Põlva,A>B,23434,0
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601805,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601807,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601809,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601811,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601813,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601815,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601817,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601819,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601821,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601823,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601825,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601827,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601829,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601833,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601835,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601837,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601839,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601841,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601843,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601845,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601847,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601849,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601851,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601853,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601855,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229537,1601857,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601861,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601863,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601865,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601867,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601869,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601871,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601873,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229538,1601875,Mustamäe,Zoo - Mustamäe,B>A,54737,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601804,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601806,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601808,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601810,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601812,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601814,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601816,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601818,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601820,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601822,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601824,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601826,Zoo,Mustamäe - Zoo,A>B,54736,1
ac8dd8960e60f01054cd2e5854c4e2d0,229536,1601828,Zoo,Mustamäe - Zoo,A>B,54736,1
